"Query","Entrez","Symbol","Name","Comment"
"Rp2h","19889","Rp2h","retinitis pigmentosa 2 homolog (human)","1"
"Hist1h4a","326619","Hist1h4a","histone cluster 1, H4a","1"
"Prmt7","214572","Prmt7","protein arginine N-methyltransferase 7","1"
"Olfr504","258163","Olfr504","olfactory receptor 504","1"
"Olfr60","18361","Olfr60","olfactory receptor 60","1"
"Olfr912","258806","Olfr912","olfactory receptor 912","1"
"Gemin2","NA","NA","NA","0"
"Tpt1","22070","Tpt1","tumor protein, translationally-controlled 1","1"
"Atp8b4","241633","Atp8b4","ATPase, class I, type 8B, member 4","1"
"Gm10076","100126819","Gm10076","ribosomal protein L41 pseudogene","1"
"Serpinb6a","20719","Serpinb6a","serine (or cysteine) peptidase inhibitor, clade B, member 6a","1"
"Pop5","117109","Pop5","processing of precursor 5, ribonuclease P/MRP family (S. cerevisiae)","1"
"Zdhhc8","27801","Zdhhc8","zinc finger, DHHC domain containing 8","1"
"Olfr1371","276865","Olfr1371","olfactory receptor 1371","1"
"Kif27","75050","Kif27","kinesin family member 27","1"
"Klk1b22","13646","Klk1b22","kallikrein 1-related peptidase b22","1"
"Myh13","544791","Myh13","myosin, heavy polypeptide 13, skeletal muscle","1"
"Slc35e3","215436","Slc35e3","solute carrier family 35, member E3","1"
"Lrrc10","237560","Lrrc10","leucine rich repeat containing 10","1"
"Cxcl17","232983","Cxcl17","chemokine (C-X-C motif) ligand 17","1"
"Spink7","408198","Spink7","serine peptidase inhibitor, Kazal type 7 (putative)","1"
"Gm5868","545758","Gm5868","predicted gene 5868","1"
"Olfr57","18357","Olfr57","olfactory receptor 57","1"
"Zfp462","242466","Zfp462","zinc finger protein 462","1"
"Defa17","23855","Defa17","defensin, alpha, 17","1"
"Pcnxl2","270109","Pcnxl2","pecanex-like 2 (Drosophila)","1"
"Arrb2","216869","Arrb2","arrestin, beta 2","1"
"Pyroxd2","74580","Pyroxd2","pyridine nucleotide-disulphide oxidoreductase domain 2","1"
"Casc4","319996","Casc4","cancer susceptibility candidate 4","1"
"Cend1","57754","Cend1","cell cycle exit and neuronal differentiation 1","1"
"Alyref2","56009","Alyref2","Aly/REF export factor 2","1"
"Vmn1r228","171226","Vmn1r228","vomeronasal 1 receptor 228","1"
"Olfr980","259110","Olfr980","olfactory receptor 980","1"
"Tdpoz4","399675","Tdpoz4","TD and POZ domain containing 4","1"
"Scrt2","545474","Scrt2","scratch homolog 2, zinc finger protein (Drosophila)","1"
"Pwwp2b","101631","Pwwp2b","PWWP domain containing 2B","1"
"Gtf2i","14886","Gtf2i","general transcription factor II I","1"
"Gm1661","381544","Gm1661","predicted gene 1661","1"
"Nrg2","100042150","Nrg2","neuregulin 2","1"
"Ap2a1","11771","Ap2a1","adaptor protein complex AP-2, alpha 1 subunit","1"
"Sp7","170574","Sp7","Sp7 transcription factor 7","1"
"Ppih","66101","Ppih","peptidyl prolyl isomerase H","1"
"2610008E11Rik","72128","2610008E11Rik","RIKEN cDNA 2610008E11 gene","1"
"Olfr1447","258698","Olfr1447","olfactory receptor 1447","1"
"Zfp941","407812","Zfp941","zinc finger protein 941","1"
"Acnat2","209186","Acnat2","acyl-coenzyme A amino acid N-acyltransferase 2","1"
"Tmc2","192140","Tmc2","transmembrane channel-like gene family 2","1"
"Olfr384","193053","Olfr384","olfactory receptor 384","1"
"Zfp937","245174","Zfp937","zinc finger protein 937","1"
"Caln1","140904","Caln1","calneuron 1","1"
"Hnrnpc","15381","Hnrnpc","heterogeneous nuclear ribonucleoprotein C","1"
"3110018I06Rik","73160","3110018I06Rik","RIKEN cDNA 3110018I06 gene","1"
"Bckdha","12039","Bckdha","branched chain ketoacid dehydrogenase E1, alpha polypeptide","1"
"Zfp128","243833","Zfp128","zinc finger protein 128","1"
"Chst8","68947","Chst8","carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8","1"
"Olfr1369-ps1","404504","Olfr1369-ps1","olfactory receptor 1369, pseudogene 1","1"
"Cyp2a12","13085","Cyp2a12","cytochrome P450, family 2, subfamily a, polypeptide 12","1"
"Tas2r124","387351","Tas2r124","taste receptor, type 2, member 124","1"
"Gm839","330379","Gm839","predicted gene 839","1"
"Zfp868","234362","Zfp868","zinc finger protein 868","1"
"Sntb1","20649","Sntb1","syntrophin, basic 1","1"
"Trim5","667823","Trim5","tripartite motif-containing 5","1"
"Sycp2","320558","Sycp2","synaptonemal complex protein 2","1"
"Rnf14","56736","Rnf14","ring finger protein 14","1"
"Kng2","385643","Kng2","kininogen 2","1"
"Dppa5a","434423","Dppa5a","developmental pluripotency associated 5A","1"
"Krtap19-3","NA","NA","NA","0"
"Adgrg3","NA","NA","NA","0"
"Wtap","60532","Wtap","Wilms' tumour 1-associating protein","1"
"Irak2","108960","Irak2","interleukin-1 receptor-associated kinase 2","1"
"Olfr171","258960","Olfr171","olfactory receptor 171","1"
"Samd5","320825","Samd5","sterile alpha motif domain containing 5","1"
"Vmn1r218","171256","Vmn1r218","vomeronasal 1 receptor 218","1"
"4930522H14Rik","67646","4930522H14Rik","RIKEN cDNA 4930522H14 gene","1"
"Rpl10l","238217","Rpl10l","ribosomal protein L10-like","1"
"Olfr715","258776","Olfr715","olfactory receptor 715","1"
"Nlrp9b","243874","Nlrp9b","NLR family, pyrin domain containing 9B","1"
"Xcr1","23832","Xcr1","chemokine (C motif) receptor 1","1"
"Zfp266","77519","Zfp266","zinc finger protein 266","1"
"0610040J01Rik","76261","0610040J01Rik","RIKEN cDNA 0610040J01 gene","1"
"Tor3a","30935","Tor3a","torsin family 3, member A","1"
"Olfr726","258313","Olfr726","olfactory receptor 726","1"
"Dcc","13176","Dcc","deleted in colorectal carcinoma","1"
"Tmem219","68742","Tmem219","transmembrane protein 219","1"
"Tnfrsf19","29820","Tnfrsf19","tumor necrosis factor receptor superfamily, member 19","1"
"H2-Q7","15018","H2-Q7","histocompatibility 2, Q region locus 7","1"
"Olfr1418","258227","Olfr1418","olfactory receptor 1418","1"
"Gm10083","NA","NA","NA","0"
"Ces4a","234677","Ces4a","carboxylesterase 4A","1"
"Gm5591","434171","Gm5591","predicted gene 5591","1"
"Fam78b","226610","Fam78b","family with sequence similarity 78, member B","1"
"Mfap2","17150","Mfap2","microfibrillar-associated protein 2","1"
"Fhit","14198","Fhit","fragile histidine triad gene","1"
"Olfr881","258413","Olfr881","olfactory receptor 881","1"
"H2-Eb1","14969","H2-Eb1","histocompatibility 2, class II antigen E beta","1"
"Ifitm2","80876","Ifitm2","interferon induced transmembrane protein 2","1"
"Layn","244864","Layn","layilin","1"
"Eno3","13808","Eno3","enolase 3, beta muscle","1"
"Nr1h2","22260","Nr1h2","nuclear receptor subfamily 1, group H, member 2","1"
"Cyp2c70","226105","Cyp2c70","cytochrome P450, family 2, subfamily c, polypeptide 70","1"
"Ang4","219033","Ang4","angiogenin, ribonuclease A family, member 4","1"
"Nkpd1","69547","Nkpd1","NTPase, KAP family P-loop domain containing 1","1"
"Zfp735","76390","Zfp735","zinc finger protein 735","1"
"Rpl35a","57808","Rpl35a","ribosomal protein L35A","1"
"Hist1h4i","319158","Hist1h4i","histone cluster 1, H4i","1"
"Marf1","NA","NA","NA","0"
"Olfr175-ps1","259004","Olfr175-ps1","olfactory receptor 175, pseudogene 1","1"
"Atp8b2","54667","Atp8b2","ATPase, class I, type 8B, member 2","1"
"4930595M18Rik","245492","4930595M18Rik","RIKEN cDNA 4930595M18 gene","1"
"Pla2g16","225845","Pla2g16","phospholipase A2, group XVI","1"
"Hist1h4c","319155","Hist1h4c","histone cluster 1, H4c","1"
"Mrps9","69527","Mrps9","mitochondrial ribosomal protein S9","1"
"Slc9a6","236794","Slc9a6","solute carrier family 9 (sodium/hydrogen exchanger), member 6","1"
"Gm14511","434727","Gm14511","predicted gene 14511","1"
"Olfr292","258613","Olfr292","olfactory receptor 292","1"
"Krtap19-1","NA","NA","NA","0"
"Vmn1r35","171185","Vmn1r35","vomeronasal 1 receptor 35","1"
"Fpr-rs3","14290","Fpr-rs3","formyl peptide receptor, related sequence 3","1"
"Cd302","66205","Cd302","CD302 antigen","1"
"Bloc1s4","NA","NA","NA","0"
"1700019A02Rik","69397","1700019A02Rik","RIKEN cDNA 1700019A02 gene","1"
"Plekhh1","211945","Plekhh1","pleckstrin homology domain containing, family H (with MyTH4 domain) member 1","1"
"Vmn1r47","113846","Vmn1r47","vomeronasal 1 receptor 47","1"
"Tmsb15a","78478","Tmsb15a","thymosin beta 15a","1"
"Ipmk","69718","Ipmk","inositol polyphosphate multikinase","1"
"Rxfp3","239336","Rxfp3","relaxin family peptide receptor 3","1"
"Prl7c1","67505","Prl7c1","prolactin family 7, subfamily c, member 1","1"
"Nsa2","59050","Nsa2","NSA2 ribosome biogenesis homolog (S. cerevisiae)","1"
"Olfr1076","258401","Olfr1076","olfactory receptor 1076","1"
"H3f3a","15078","H3f3a","H3 histone, family 3A","1"
"Ifnl3","NA","NA","NA","0"
"Krtap2-4","71453","Krtap2-4","keratin associated protein 2-4","1"
"Olfr503","259143","Olfr503","olfactory receptor 503","1"
"Olfr325","258261","Olfr325","olfactory receptor 325","1"
"Tsga10","211484","Tsga10","testis specific 10","1"
"Lrrtm1","74342","Lrrtm1","leucine rich repeat transmembrane neuronal 1","1"
"Olfr464","258407","Olfr464","olfactory receptor 464","1"
"Gmfg","63986","Gmfg","glia maturation factor, gamma","1"
"Tssk5","73542","Tssk5","testis-specific serine kinase 5","1"
"Intu","380614","Intu","inturned planar cell polarity effector homolog (Drosophila)","1"
"B2m","12010","B2m","beta-2 microglobulin","1"
"Gstp1","14870","Gstp1","glutathione S-transferase, pi 1","1"
"Serpina6","12401","Serpina6","serine (or cysteine) peptidase inhibitor, clade A, member 6","1"
"Vmn1r52","113849","Vmn1r52","vomeronasal 1 receptor 52","1"
"Olfr1193","329460","Olfr1193","olfactory receptor 1193","1"
"Ctnna3","216033","Ctnna3","catenin (cadherin associated protein), alpha 3","1"
"Ube2s","77891","Ube2s","ubiquitin-conjugating enzyme E2S","1"
"Zbtb40","230848","Zbtb40","zinc finger and BTB domain containing 40","1"
"Tcl1b2","27381","Tcl1b2","T cell leukemia/lymphoma 1B, 2","1"
"Olfr1420","258405","Olfr1420","olfactory receptor 1420","1"
"Kcnd2","16508","Kcnd2","potassium voltage-gated channel, Shal-related family, member 2","1"
"Olfr566","258168","Olfr566","olfactory receptor 566","1"
"Arr3","170735","Arr3","arrestin 3, retinal","1"
"Arl1","104303","Arl1","ADP-ribosylation factor-like 1","1"
"Trim55","381485","Trim55","tripartite motif-containing 55","1"
"Olfr51","18351","Olfr51","olfactory receptor 51","1"
"Acyp2","75572","Acyp2","acylphosphatase 2, muscle type","1"
"Csmd1","94109","Csmd1","CUB and Sushi multiple domains 1","1"
"Tmem263","NA","NA","NA","0"
"Rpl26","19941","Rpl26","ribosomal protein L26","1"
"Trmt61a","328162","Trmt61a","tRNA methyltransferase 61 homolog A (S. cerevisiae)","1"
"Slc4a4","54403","Slc4a4","solute carrier family 4 (anion exchanger), member 4","1"
"Dmkn","73712","Dmkn","dermokine","1"
"Etd","69501","Etd","embryonic testis differentiation","1"
"Irx1","16371","Irx1","Iroquois related homeobox 1 (Drosophila)","1"
"Olfr530","258512","Olfr530","olfactory receptor 530","1"
"Hist1h4h","69386","Hist1h4h","histone cluster 1, H4h","1"
"Tdrd5","214575","Tdrd5","tudor domain containing 5","1"
"Galnt13","271786","Galnt13","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13","1"
"Copz1","56447","Copz1","coatomer protein complex, subunit zeta 1","1"
"Olfr507","258738","Olfr507","olfactory receptor 507","1"
"Mkx","210719","Mkx","mohawk homeobox","1"
"Vmn1r222","171274","Vmn1r222","vomeronasal 1 receptor 222","1"
"Rrs1","59014","Rrs1","RRS1 ribosome biogenesis regulator homolog (S. cerevisiae)","1"
"Clasrp","53609","Clasrp","CLK4-associating serine/arginine rich protein","1"
"Rrp1","18114","Rrp1","ribosomal RNA processing 1 homolog (S. cerevisiae)","1"
"Olfr920","258783","Olfr920","olfactory receptor 920","1"
"Haghl","68977","Haghl","hydroxyacylglutathione hydrolase-like","1"
"Cdh3","12560","Cdh3","cadherin 3","1"
"Gm10093","15181","Gm10093","histone deacetylase 1 pseudogene","1"
"Gm5132","333452","Gm5132","predicted gene 5132","1"
"Mcpt4","17227","Mcpt4","mast cell protease 4","1"
"Olfr1337","258306","Olfr1337","olfactory receptor 1337","1"
"Zfp143","20841","Zfp143","zinc finger protein 143","1"
"Lsamp","268890","Lsamp","limbic system-associated membrane protein","1"
"Plac1","56096","Plac1","placental specific protein 1","1"
"Myl4","17896","Myl4","myosin, light polypeptide 4","1"
"Gapdhs","14447","Gapdhs","glyceraldehyde-3-phosphate dehydrogenase, spermatogenic","1"
"Retnla","57262","Retnla","resistin like alpha","1"
"Gm10094","100041953","Gm10094","predicted gene 10094","1"
"Fam195b","192173","Fam195b","family with sequence similarity 195, member B","1"
"Dnajc30","66114","Dnajc30","DnaJ (Hsp40) homolog, subfamily C, member 30","1"
"Prcp","72461","Prcp","prolylcarboxypeptidase (angiotensinase C)","1"
"Cyp4f39","320997","Cyp4f39","cytochrome P450, family 4, subfamily f, polypeptide 39","1"
"Ppm1b","19043","Ppm1b","protein phosphatase 1B, magnesium dependent, beta isoform","1"
"Blnk","17060","Blnk","B cell linker","1"
"Prpf40a","56194","Prpf40a","PRP40 pre-mRNA processing factor 40 homolog A (yeast)","1"
"Maml3","433586","Maml3","mastermind like 3 (Drosophila)","1"
"Spink12","78242","Spink12","serine peptidase inhibitor, Kazal type 11","1"
"Vmn1r229","171224","Vmn1r229","vomeronasal 1 receptor 229","1"
"Olfr160","80706","Olfr160","olfactory receptor 160","1"
"Slc38a11","320106","Slc38a11","solute carrier family 38, member 11","1"
"Fnip2","329679","Fnip2","folliculin interacting protein 2","1"
"Tmprss11c","435845","Tmprss11c","transmembrane protease, serine 11c","1"
"Sfmbt2","353282","Sfmbt2","Scm-like with four mbt domains 2","1"
"Olfr1289","258399","Olfr1289","olfactory receptor 1289","1"
"Stk19","54402","Stk19","serine/threonine kinase 19","1"
"Vmn1r8","171205","Vmn1r8","vomeronasal 1 receptor 8","1"
"Olfr47","18346","Olfr47","olfactory receptor 47","1"
"H2-K1","14972","H2-K1","histocompatibility 2, K1, K region","1"
"Exoc5","105504","Exoc5","exocyst complex component 5","1"
"Tmprss11d","231382","Tmprss11d","transmembrane protease, serine 11d","1"
"Mmgt1","236792","Mmgt1","membrane magnesium transporter 1","1"
"Exosc5","27998","Exosc5","exosome component 5","1"
"Taok3","330177","Taok3","TAO kinase 3","1"
"Cyp3a59","100041449","Cyp3a59","cytochrome P450, subfamily 3A, polypeptide 59","1"
"Olfr1261","258466","Olfr1261","olfactory receptor 1261","1"
"Vmn1r210","171269","Vmn1r210","vomeronasal 1 receptor 210","1"
"Agbl4","78933","Agbl4","ATP/GTP binding protein-like 4","1"
"Olfr342","258950","Olfr342","olfactory receptor 342","1"
"Slc38a10","72055","Slc38a10","solute carrier family 38, member 10","1"
"Rag1","19373","Rag1","recombination activating gene 1","1"
"Ddhd2","72108","Ddhd2","DDHD domain containing 2","1"
"Naca","17938","Naca","nascent polypeptide-associated complex alpha polypeptide","1"
"Dnaic1","68922","Dnaic1","dynein, axonemal, intermediate chain 1","1"
"Olfr116","258625","Olfr116","olfactory receptor 116","1"
"Olfr1168","258524","Olfr1168","olfactory receptor 1168","1"
"Cxcl12","20315","Cxcl12","chemokine (C-X-C motif) ligand 12","1"
"Nuggc","NA","NA","NA","0"
"Phf5a","68479","Phf5a","PHD finger protein 5A","1"
"Olfr168","258354","Olfr168","olfactory receptor 168","1"
"Olfr771","258540","Olfr771","olfactory receptor 771","1"
"Zfp873","408062","Zfp873","zinc finger protein 873","1"
"Fiz1","23877","Fiz1","Flt3 interacting zinc finger protein 1","1"
"Vmn1r219","171272","Vmn1r219","vomeronasal 1 receptor 219","1"
"Olfr1490","258098","Olfr1490","olfactory receptor 1490","1"
"Csn1s2b","12992","Csn1s2b","casein alpha s2-like B","1"
"Mageb5","74271","Mageb5","melanoma antigen, family B, 5","1"
"Acvr2b","11481","Acvr2b","activin receptor IIB","1"
"Krt79","223917","Krt79","keratin 79","1"
"Zcchc14","142682","Zcchc14","zinc finger, CCHC domain containing 14","1"
"Nol4l","NA","NA","NA","0"
"Cracr2a","NA","NA","NA","0"
"Hipk2","15258","Hipk2","homeodomain interacting protein kinase 2","1"
"Tmem151a","381199","Tmem151a","transmembrane protein 151A","1"
"Stx17","67727","Stx17","syntaxin 17","1"
"Olfr871","258905","Olfr871","olfactory receptor 871","1"
"Nol10","217431","Nol10","nucleolar protein 10","1"
"Smim20","NA","NA","NA","0"
"Obscn","380698","Obscn","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF","1"
"Mrps36","66128","Mrps36","mitochondrial ribosomal protein S36","1"
"Rps7","20115","Rps7","ribosomal protein S7","1"
"Snrpa","53607","Snrpa","small nuclear ribonucleoprotein polypeptide A","1"
"Hist1h4d","319156","Hist1h4d","histone cluster 1, H4d","1"
"Olfr525","258958","Olfr525","olfactory receptor 525","1"
"Ube2d4","NA","NA","NA","0"
"Sox21","223227","Sox21","SRY-box containing gene 21","1"
"Cox5b","12859","Cox5b","cytochrome c oxidase, subunit Vb","1"
"Olfr153","110511","Olfr153","olfactory receptor 153","1"
"Zic2","22772","Zic2","zinc finger protein of the cerebellum 2","1"
"4921509C19Rik","381393","4921509C19Rik","RIKEN cDNA 4921509C19 gene","1"
"Krt5","110308","Krt5","keratin 5","1"
"Tmem236","NA","NA","NA","0"
"Cep128","NA","NA","NA","0"
"C1qtnf7","109323","C1qtnf7","C1q and tumor necrosis factor related protein 7","1"
"Sec22c","215474","Sec22c","SEC22 vesicle trafficking protein homolog C (S. cerevisiae)","1"
"Orm2","18406","Orm2","orosomucoid 2","1"
"Zfp229","381067","Zfp229","zinc finger protein","1"
"Olfr301","257958","Olfr301","olfactory receptor 301","1"
"Wdr61","66317","Wdr61","WD repeat domain 61","1"
"Olfr373","258532","Olfr373","olfactory receptor 373","1"
"Dpp6","13483","Dpp6","dipeptidylpeptidase 6","1"
"Adgrg5","NA","NA","NA","0"
"Ksr2","333050","Ksr2","kinase suppressor of ras 2","1"
"Lyg2","332427","Lyg2","lysozyme G-like 2","1"
"Dot1l","208266","Dot1l","DOT1-like, histone H3 methyltransferase (S. cerevisiae)","1"
"Pclo","26875","Pclo","piccolo (presynaptic cytomatrix protein)","1"
"Vmn1r78","171242","Vmn1r78","vomeronasal 1 receptor 78","1"
"Akap6","238161","Akap6","A kinase (PRKA) anchor protein 6","1"
"Mdc1","240087","Mdc1","mediator of DNA damage checkpoint 1","1"
"U2af1","108121","U2af1","U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1","1"
"Olfr845","258249","Olfr845","olfactory receptor 845","1"
"Hist1h2ab","319172","Hist1h2ab","histone cluster 1, H2ab","1"
"Olfr12","257890","Olfr12","olfactory receptor 12","1"
"Vma21-ps","100040883","Vma21-ps","VMA21 vacuolar H+-ATPase homolog (S. cerevisiae), pseudogene","1"
"Olfr68","18369","Olfr68","olfactory receptor 68","1"
"1700029P11Rik","66346","1700029P11Rik","RIKEN cDNA 1700029P11 gene","1"
"Olfr1457","258568","Olfr1457","olfactory receptor 1457","1"
"Med9","192191","Med9","mediator of RNA polymerase II transcription, subunit 9 homolog (yeast)","1"
"Vmn1r46","113856","Vmn1r46","vomeronasal 1 receptor 46","1"
"Spry3","236576","Spry3","sprouty homolog 3 (Drosophila)","1"
"Cd2ap","12488","Cd2ap","CD2-associated protein","1"
"Gdpd1","66569","Gdpd1","glycerophosphodiester phosphodiesterase domain containing 1","1"
"Dlgap4","228836","Dlgap4","discs, large homolog-associated protein 4 (Drosophila)","1"
"Fbxw20","434440","Fbxw20","F-box and WD-40 domain protein 20","1"
"Tmem91","320208","Tmem91","transmembrane protein 91","1"
"Gm4871","231885","Gm4871","predicted gene 4871","1"
"Ppp1r1b","19049","Ppp1r1b","protein phosphatase 1, regulatory (inhibitor) subunit 1B","1"
"Tnnt3","21957","Tnnt3","troponin T3, skeletal, fast","1"
